chr	start	end	frame	filler	frame	chr	exon_1_start	exon_1_end	exon_2_start	exon_2_end	gene	transcript	exon_strand	exon_frame	intron_start	intron_end	intron_length	merged_txs
NC_071992.2	160769140	160769878	-3	1	-	NC_071992.2	160769747	160769864	160769261	160769473	BOP1	XM_024251186.3	-	3	160769473	160769747	274	1
NC_071992.2	160817684	160818236	3	1	+	NC_071992.2	160817691	160817827	160817954	160818235	HSF1	XM_002819555.5	+	3	160817827	160817954	127	3
NC_071992.2	160823589	160824033	-1	1	-	NC_071992.2	160823875	160823978	160823632	160823673	DGAT1	XM_024251032.3	-	1	160823673	160823875	202	2
NC_071992.2	160859517	160860009	-1	1	-	NC_071992.2	160859733	160859928	160859557	160859642	TMEM249	XM_009244187.4	-	1	160859642	160859733	91	3
NC_071992.2	160865345	160866746	3	1	+	NC_071992.2	160865365	160866235	160866332	160866455	SLC52A2	XM_009244185.4	+	3	160866235	160866332	97	8
NC_071992.2	160898017	160898614	2	1	+	NC_071992.2	160898099	160898299	160898378	160898518	ADCK5	XM_024251342.3	+	2	160898299	160898378	79	4
NC_071992.2	160898017	160898614	2	1	+	NC_071992.2	160898104	160898299	160898378	160898518	ADCK5	XM_024251346.3	+	2	160898299	160898378	79	2
NC_071992.2	160898866	160899337	2	1	+	NC_071992.2	160899026	160899109	160899188	160899269	ADCK5	XM_024251342.3	+	2	160899109	160899188	79	6
NC_071992.2	160899191	160900127	3	1	+	NC_071992.2	160899503	160899594	160899679	160899931	ADCK5	XM_024251342.3	+	3	160899594	160899679	85	6
NC_071992.2	160899191	160900127	3	1	+	NC_071992.2	160899679	160899931	160900010	160900126	ADCK5	XM_024251342.3	+	3	160899931	160900010	79	6
NC_071992.2	160906592	160906982	-2	1	-	NC_071992.2	160906794	160906916	160906658	160906709	CPSF1	XM_024251340.3	-	2	160906709	160906794	85	6
NC_071992.2	160907196	160907589	-1	1	-	NC_071992.2	160907367	160907477	160907198	160907291	CPSF1	XM_024251340.3	-	1	160907291	160907367	76	6
NC_071992.2	160921158	160922238	-1	1	-	NC_071992.2	160921471	160921602	160921239	160921293	SLC39A4	XM_024251138.3	-	1	160921293	160921471	178	2
NC_071992.2	160945266	160945917	-1	1	-	NC_071992.2	160945648	160945811	160945452	160945575	TONSL	XM_024251168.3	-	1	160945575	160945648	73	5
NC_071992.2	160952560	160953322	-3	1	-	NC_071992.2	160953109	160953204	160952786	160952928	TONSL	XM_024251168.3	-	3	160952928	160953109	181	3
NC_071992.2	160978221	160978743	1	1	+	NC_071992.2	160978255	160978363	160978475	160978632	KIFC2	XM_024251623.3	+	1	160978363	160978475	112	1
NC_071992.2	160981225	160981699	2	1	+	NC_071992.2	160981336	160981459	160981553	160981682	KIFC2	XM_024251623.3	+	2	160981459	160981553	94	1
NC_071992.2	161007377	161007722	3	1	+	NC_071992.2	161007430	161007500	161007576	161007721	PPP1R16A	XM_054519309.2	+	3	161007500	161007576	76	2
NC_071992.2	161013846	161014995	1	1	+	NC_071992.2	161013928	161014171	161014788	161014962	GPT	XM_054519303.2	+	1	161014171	161014788	617	2
NC_071992.2	161018957	161019317	3	1	+	NC_071992.2	161018962	161019101	161019192	161019316	MFSD3	XM_024250908.3	+	3	161019101	161019192	91	1
NC_071992.2	1844562	1844940	1	1	+	NC_071992.2	1844652	1844740	1844822	1844872	MYOM2	XM_054561155.2	+	1	1844740	1844822	82	1
NC_071992.2	23850838	23851063	2	1	+	NC_071992.2	23850877	23850910	23851022	23851063	NPM2	XM_024251219.3	+	2	23850910	23851022	112	1
NC_071992.2	23911706	23912189	3	1	+	NC_071992.2	23911731	23911835	23911932	23912054	FHIP2B	XM_002818865.6	+	3	23911835	23911932	97	3
NC_071992.2	23915540	23916401	3	1	+	NC_071992.2	23915657	23915747	23915925	23916068	FHIP2B	XM_002818865.6	+	3	23915747	23915925	178	3
NC_071992.2	23934088	23934853	-3	1	-	NC_071992.2	23934484	23934649	23934246	23934315	HR	XM_002818867.6	-	3	23934315	23934484	169	4
NC_071992.2	23952642	23953227	-1	1	-	NC_071992.2	23953032	23953167	23952745	23952899	REEP4	NM_001135532.1	-	1	23952899	23953032	133	1
NC_071992.2	39789228	39789810	1	1	+	NC_071992.2	39789256	39789405	39789535	39789696	ADGRA2	XM_002818997.6	+	1	39789405	39789535	130	3
NC_071992.2	62433681	62434209	-1	1	-	NC_071992.2	62433908	62434032	62433683	62433832	PRKDC	XM_024251025.3	-	1	62433832	62433908	76	4
NC_071993.2	100125178	100125595	-1	1	-	NC_071993.2	100125437	100125595	100125221	100125319	MYOF	XM_024253372.3	-	1	100125319	100125437	118	2
NC_071993.2	101376369	101376747	1	1	+	NC_071993.2	101376370	101376509	101376597	101376735	HELLS	XM_024253832.3	+	1	101376509	101376597	88	5
NC_071993.2	102278347	102279001	-1	1	-	NC_071993.2	102278873	102278987	102278594	102278719	SORBS1	NM_001135270.3	-	1	102278719	102278873	154	17
NC_071993.2	102554027	102554537	-3	1	-	NC_071993.2	102554270	102554465	102554046	102554167	ALDH18A1	NM_001133028.1	-	3	102554167	102554270	103	11
NC_071993.2	103802453	103803845	3	1	+	NC_071993.2	103803342	103803418	103803707	103803780	LCOR	XM_024253143.3	+	3	103803418	103803707	289	2
NC_071993.2	104334669	104335122	-2	1	-	NC_071993.2	104334999	104335104	104334711	104334818	RRP12	XM_024253428.3	-	2	104334818	104334999	181	2
NC_071993.2	104337776	104338598	-3	1	-	NC_071993.2	104338479	104338543	104338226	104338388	RRP12	XM_024253428.3	-	3	104338388	104338479	91	2
NC_071993.2	107426835	107427537	-2	1	-	NC_071993.2	107427195	107427509	107426890	107426948	SEC31B	XM_054522779.2	-	2	107426948	107427195	247	1
NC_071993.2	109442481	109442793	1	1	+	NC_071993.2	109442510	109442681	109442778	109442793	MFSD13A	XM_054523452.2	+	1	109442681	109442778	97	1
NC_071993.2	109838065	109838347	2	1	+	NC_071993.2	109838135	109838197	109838303	109838346	BORCS7	NM_001131358.1	+	2	109838197	109838303	106	1
NC_071993.2	119989149	119989938	1	1	+	NC_071993.2	119989216	119989404	119989666	119989732	TCF7L2	XM_024253437.3	+	1	119989404	119989666	262	48
NC_071993.2	126363363	126366078	-2	1	-	NC_071993.2	126365551	126366036	126363979	126364527	LOC134762021	XM_063727454.1	-	2	126364527	126365551	1024	1
NC_071993.2	126633221	126633551	-3	1	-	NC_071993.2	126633413	126633508	126633223	126633307	TIAL1	XM_024253636.3	-	3	126633307	126633413	106	5
NC_071993.2	13336339	13336666	2	1	+	NC_071993.2	13336350	13336460	13336548	13336665	MCM10	XM_024254132.3	+	2	13336460	13336548	88	4
NC_071993.2	13450423	13450786	-1	1	-	NC_071993.2	13450608	13450720	13450424	13450490	RBIS	XM_024254003.2	-	1	13450490	13450608	118	1
NC_071993.2	137080512	137081253	-2	1	-	NC_071993.2	137080817	137080950	137080549	137080705	EBF3	XM_003777657.5	-	2	137080705	137080817	112	11
NC_071993.2	139356252	139359726	1	1	+	NC_071993.2	139357500	139357670	139358187	139358366	LOC134762019	XM_063727452.1	+	1	139357670	139358187	517	1
NC_071993.2	139356367	139359391	2	1	+	NC_071993.2	139356650	139356822	139358368	139358697	LOC134762019	XM_063727452.1	+	2	139356822	139358368	1546	1
NC_071993.2	139356367	139359391	2	1	+	NC_071993.2	139358368	139358697	139358858	139358959	LOC134762019	XM_063727452.1	+	2	139358697	139358858	161	1
NC_071993.2	140038433	140039021	-3	1	-	NC_071993.2	140038839	140038973	140038584	140038763	CFAP46	XM_024253782.3	-	3	140038763	140038839	76	1
NC_071993.2	140390544	140391348	1	1	+	NC_071993.2	140390873	140390944	140391029	140391090	KNDC1	XM_024253726.3	+	1	140390944	140391029	85	2
NC_071993.2	140431990	140433316	2	1	+	NC_071993.2	140432087	140432714	140432844	140433316	UTF1	XM_003777660.4	+	2	140432714	140432844	130	1
NC_071993.2	140441739	140442591	1	1	+	NC_071993.2	140441930	140442090	140442214	140442591	VENTX	XM_024253952.3	+	1	140442090	140442214	124	1
NC_071993.2	140476585	140477890	-1	1	-	NC_071993.2	140477814	140477890	140477306	140477495	ADAM8	XM_024253720.3	-	1	140477495	140477814	319	3
NC_071993.2	140476585	140477890	-1	1	-	NC_071993.2	140477306	140477495	140477009	140477071	ADAM8	XM_024253720.3	-	1	140477071	140477306	235	3
NC_071993.2	140476585	140477890	-1	1	-	NC_071993.2	140477009	140477071	140476850	140476918	ADAM8	XM_024253720.3	-	1	140476918	140477009	91	3
NC_071993.2	140687983	140688727	2	1	+	NC_071993.2	140688375	140688448	140688687	140688698	LOC100450633	XM_054523507.1	+	2	140688448	140688687	239	1
NC_071993.2	140786027	140786546	-3	1	-	NC_071993.2	140786380	140786490	140786136	140786223	SYCE1	XM_002821306.4	-	3	140786223	140786380	157	3
NC_071993.2	140798885	140799377	-3	1	-	NC_071993.2	140799202	140799257	140798886	140798995	LOC100441695	XM_009236064.2	-	3	140798995	140799202	207	1
NC_071993.2	49490918	49491065	3	1	+	NC_071993.2	49490936	49490973	49491049	49491065	FXYD4	XM_054523259.2	+	3	49490973	49491049	76	12
NC_071993.2	53091931	53092684	2	1	+	NC_071993.2	53092209	53092266	53092354	53092609	LOC134762040	XM_063727550.1	+	2	53092266	53092354	88	1
NC_071993.2	57221747	57222146	-3	1	-	NC_071993.2	57221958	57222088	57221748	57221870	BMPR1A	XM_002820729.6	-	3	57221870	57221958	88	25
NC_071993.2	64522224	64523595	1	1	+	NC_071993.2	64522605	64522820	64522857	64523173	LOC100446733	XM_063727235.1	+	1	64522820	64522857	37	1
NC_071993.2	64522224	64523595	1	1	+	NC_071993.2	64522857	64523173	64523246	64523514	LOC100446733	XM_063727235.1	+	1	64523173	64523246	73	1
NC_071993.2	70161750	70162122	1	1	+	NC_071993.2	70161790	70161893	70162011	70162105	CAMK2G	XM_024254173.3	+	1	70161893	70162011	118	13
NC_071993.2	70232210	70232669	3	1	+	NC_071993.2	70232336	70232438	70232547	70232669	NDST2	XM_054522443.2	+	3	70232438	70232547	109	4
NC_071993.2	70243632	70244337	-2	1	-	NC_071993.2	70243957	70244158	70243634	70243809	ZSWIM8	XM_024254195.3	-	2	70243809	70243957	148	14
NC_071993.2	70245279	70245789	-2	1	-	NC_071993.2	70245595	70245767	70245310	70245417	ZSWIM8	XM_024254195.3	-	2	70245417	70245595	178	14
NC_071993.2	70787250	70787661	1	1	+	NC_071993.2	70787280	70787367	70787482	70787660	ECD	NM_001131934.1	+	1	70787367	70787482	115	2
NC_071993.2	72170460	72171843	-2	1	-	NC_071993.2	72171426	72171677	72171186	72171347	CDH23	XM_054522498.2	-	2	72171347	72171426	79	1
NC_071993.2	73455566	73456037	-3	1	-	NC_071993.2	73455924	73456023	73455606	73455710	PALD1	XM_024254226.3	-	3	73455710	73455924	214	9
NC_071993.2	73457254	73457821	-1	1	-	NC_071993.2	73457661	73457821	73457372	73457447	PALD1	XM_024254226.3	-	1	73457447	73457661	214	9
NC_071993.2	75773824	75774169	2	1	+	NC_071993.2	75773837	75773905	75774074	75774168	DNA2	XM_024253493.3	+	2	75773905	75774074	169	4
NC_071993.2	75814110	75814515	1	1	+	NC_071993.2	75814185	75814301	75814380	75814489	DNA2	XM_024253493.3	+	1	75814301	75814380	79	5
NC_071993.2	87955584	87955923	1	1	+	NC_071993.2	87955620	87955788	87955885	87955923	ZWINT	XM_003777592.3	+	1	87955788	87955885	97	2
NC_071993.2	87955584	87955923	1	1	+	NC_071993.2	87955657	87955788	87955885	87955923	ZWINT	XM_003777593.3	+	1	87955788	87955885	97	2
NC_071993.2	87955584	87955923	1	1	+	NC_071993.2	87955639	87955788	87955885	87955923	ZWINT	XM_009245589.4	+	1	87955788	87955885	97	2
NC_071994.2	1002610	1013347	2	1	+	NC_071994.2	1002798	1003912	1004591	1005239	MUC2	XM_054526173.1	+	2	1003912	1004591	679	1
NC_071994.2	1002610	1013347	2	1	+	NC_071994.2	1004591	1005239	1005297	1005692	MUC2	XM_054526173.1	+	2	1005239	1005297	58	1
NC_071994.2	1002610	1013347	2	1	+	NC_071994.2	1005297	1005692	1006020	1007178	MUC2	XM_054526173.1	+	2	1005692	1006020	328	1
NC_071994.2	1002610	1013347	2	1	+	NC_071994.2	1006020	1007178	1007494	1007667	MUC2	XM_054526173.1	+	2	1007178	1007494	316	1
NC_071994.2	1002610	1013347	2	1	+	NC_071994.2	1007494	1007667	1007785	1010151	MUC2	XM_054526173.1	+	2	1007667	1007785	118	1
NC_071994.2	1002610	1013347	2	1	+	NC_071994.2	1007785	1010151	1010536	1011870	MUC2	XM_054526173.1	+	2	1010151	1010536	385	1
NC_071994.2	1002610	1013347	2	1	+	NC_071994.2	1010536	1011870	1012066	1012821	MUC2	XM_054526173.1	+	2	1011870	1012066	196	1
NC_071994.2	1002610	1013347	2	1	+	NC_071994.2	1012066	1012821	1012894	1013204	MUC2	XM_054526173.1	+	2	1012821	1012894	73	1
NC_071994.2	10097873	10098308	-2	1	-	NC_071994.2	10098159	10098282	10097875	10097990	SLC22A12	XM_002821564.4	-	2	10097990	10098159	169	3
NC_071994.2	10102214	10102838	-2	1	-	NC_071994.2	10102460	10102614	10102216	10102384	SLC22A12	XM_002821564.4	-	2	10102384	10102460	76	1
NC_071994.2	10102214	10102838	-2	1	-	NC_071994.2	10102562	10102614	10102216	10102384	SLC22A12	XM_009246184.3	-	2	10102384	10102562	178	1
NC_071994.2	1022623	1023277	2	1	+	NC_071994.2	1022762	1022890	1023128	1023167	MUC2	XM_054526173.1	+	2	1022890	1023128	238	1
NC_071994.2	102805016	102807188	3	1	+	NC_071994.2	102805305	102805461	102806104	102806736	LOC134762125	XM_063728295.1	+	3	102805461	102806104	643	1
NC_071994.2	102805016	102807188	3	1	+	NC_071994.2	102806104	102806736	102806941	102806984	LOC134762125	XM_063728295.1	+	3	102806736	102806941	205	1
NC_071994.2	10349319	10349907	-1	1	-	NC_071994.2	10349631	10349837	10349403	10349471	CCDC88B	XM_024254789.3	-	1	10349471	10349631	160	1
NC_071994.2	10363646	10364639	-2	1	-	NC_071994.2	10363983	10364177	10363823	10363892	CCDC88B	XM_024254789.3	-	2	10363892	10363983	91	1
NC_071994.2	10408116	10408662	-1	1	-	NC_071994.2	10408464	10408587	10408186	10408346	KCNK4	XM_009246193.3	-	1	10408346	10408464	118	1
NC_071994.2	10435195	10435564	-3	1	-	NC_071994.2	10435478	10435564	10435196	10435396	PLCB3	XM_024255240.3	-	3	10435396	10435478	82	1
NC_071994.2	10438574	10439288	-2	1	-	NC_071994.2	10439138	10439237	10438940	10439044	PLCB3	XM_024255240.3	-	2	10439044	10439138	94	1
NC_071994.2	10438574	10439288	-2	1	-	NC_071994.2	10438940	10439044	10438635	10438726	PLCB3	XM_024255240.3	-	2	10438726	10438940	214	1
NC_071994.2	10439801	10440404	-2	1	-	NC_071994.2	10440180	10440334	10439928	10440089	PLCB3	XM_024255240.3	-	2	10440089	10440180	91	1
NC_071994.2	10468628	10468997	-2	1	-	NC_071994.2	10468837	10468923	10468629	10468737	DNAJC4	XM_024255257.2	-	2	10468737	10468837	100	2
NC_071994.2	10475567	10476875	-2	1	-	NC_071994.2	10476525	10476599	10475691	10476188	NUDT22	XM_054525717.2	-	2	10476188	10476525	337	3
NC_071994.2	10475567	10476875	-2	1	-	NC_071994.2	10476525	10476677	10475691	10476188	NUDT22	XM_054525720.2	-	2	10476188	10476525	337	1
NC_071994.2	10477844	10478657	3	1	+	NC_071994.2	10477864	10478033	10478118	10478292	TRPT1	XM_002821592.4	+	3	10478033	10478118	85	6
NC_071994.2	10477844	10478657	3	1	+	NC_071994.2	10478118	10478292	10478494	10478550	TRPT1	XM_002821592.4	+	3	10478292	10478494	202	11
NC_071994.2	10477844	10478657	3	1	+	NC_071994.2	10477864	10478039	10478118	10478292	TRPT1	XM_009246202.3	+	3	10478039	10478118	79	5
NC_071994.2	10479346	10479940	-3	1	-	NC_071994.2	10479647	10479788	10479347	10479523	FERMT3	XM_054525708.1	-	3	10479523	10479647	124	2
NC_071994.2	105412555	105413002	2	1	+	NC_071994.2	105412584	105412838	105412947	105412988	BIRC2	XM_009246993.4	+	2	105412838	105412947	109	3
NC_071994.2	10887549	10888236	-1	1	-	NC_071994.2	10887909	10888034	10887561	10887761	SPINDOC	XM_002821606.5	-	1	10887761	10887909	148	3
NC_071994.2	1089199	1089856	2	1	+	NC_071994.2	1089215	1089341	1089600	1089855	MUC5AC	XM_054524087.1	+	2	1089341	1089600	259	1
NC_071994.2	1096249	1113430	2	1	+	NC_071994.2	1096326	1099278	1099879	1100136	MUC5AC	XM_054524087.1	+	2	1099278	1099879	601	1
NC_071994.2	1096249	1113430	2	1	+	NC_071994.2	1099879	1100136	1101193	1102728	MUC5AC	XM_054524087.1	+	2	1100136	1101193	1057	1
NC_071994.2	1096249	1113430	2	1	+	NC_071994.2	1101193	1102728	1102819	1103852	MUC5AC	XM_054524087.1	+	2	1102728	1102819	91	1
NC_071994.2	1096249	1113430	2	1	+	NC_071994.2	1102819	1103852	1104627	1105767	MUC5AC	XM_054524087.1	+	2	1103852	1104627	775	1
NC_071994.2	1096249	1113430	2	1	+	NC_071994.2	1104627	1105767	1105864	1106158	MUC5AC	XM_054524087.1	+	2	1105767	1105864	97	1
NC_071994.2	1096249	1113430	2	1	+	NC_071994.2	1105864	1106158	1107566	1107881	MUC5AC	XM_054524087.1	+	2	1106158	1107566	1408	1
NC_071994.2	1096249	1113430	2	1	+	NC_071994.2	1107566	1107881	1112070	1113425	MUC5AC	XM_054524087.1	+	2	1107881	1112070	4189	1
NC_071994.2	1116446	1117649	3	1	+	NC_071994.2	1116776	1116954	1117499	1117602	MUC5AC	XM_054524087.1	+	3	1116954	1117499	545	1
NC_071994.2	11736886	11737510	2	1	+	NC_071994.2	11737123	11737326	11737414	11737510	SLC22A8	NM_001132489.1	+	2	11737326	11737414	88	1
NC_071994.2	117794995	117795739	2	1	+	NC_071994.2	117795360	117795443	117795528	117795674	LOC100453368	XM_054525501.1	+	2	117795443	117795528	85	1
NC_071994.2	11896346	11896859	3	1	+	NC_071994.2	11896399	11896544	11896662	11896718	WDR74	XM_002821634.5	+	3	11896544	11896662	118	1
NC_071994.2	11928508	11928832	2	1	+	NC_071994.2	11928509	11928578	11928723	11928811	NXF1	XM_024255102.3	+	2	11928578	11928723	145	2
NC_071994.2	11951894	11952530	-2	1	-	NC_071994.2	11952110	11952260	11951903	11951953	TAF6L	XM_024255105.3	-	2	11951953	11952110	157	2
NC_071994.2	120061591	120062056	2	1	+	NC_071994.2	120061634	120061688	120061824	120061947	APOC3	XM_002822516.4	+	2	120061688	120061824	136	1
NC_071994.2	120407863	120408226	2	1	+	NC_071994.2	120407897	120407998	120408101	120408184	SIDT2	XM_024254730.3	+	2	120407998	120408101	103	3
NC_071994.2	12055156	12055699	-3	1	-	NC_071994.2	12055403	12055636	12055157	12055315	LOC100455801	XM_003777737.5	-	3	12055315	12055403	88	1
NC_071994.2	12057188	12057644	3	1	+	NC_071994.2	12057222	12057371	12057450	12057612	LBHD1	XM_009246241.3	+	3	12057371	12057450	79	1
NC_071994.2	120621747	120622512	1	1	+	NC_071994.2	120621793	120621876	120621994	120622062	CEP164	XM_054525139.1	+	1	120621876	120621994	118	25
NC_071994.2	12103639	12103990	2	1	+	NC_071994.2	12103640	12103753	12103877	12103989	GANAB	XM_054524223.2	+	2	12103753	12103877	124	4
NC_071994.2	121886949	121887468	-1	1	-	NC_071994.2	121887381	121887430	121887054	121887248	TREH	XM_002822558.3	-	1	121887248	121887381	133	1
NC_071994.2	122262361	122263018	-3	1	-	NC_071994.2	122262761	122262848	122262533	122262655	HYOU1	NM_001133010.1	-	3	122262655	122262761	106	8
NC_071994.2	122266580	122267222	-2	1	-	NC_071994.2	122266932	122267124	122266590	122266724	HYOU1	NM_001133010.1	-	2	122266724	122266932	208	8
NC_071994.2	122283612	122284101	1	1	+	NC_071994.2	122283683	122283831	122283928	122284063	VPS11	NM_001132789.2	+	1	122283831	122283928	97	2
NC_071994.2	122283612	122284101	1	1	+	NC_071994.2	122283660	122283831	122283928	122284063	VPS11	XM_054523791.2	+	1	122283831	122283928	97	1
NC_071994.2	122307215	122307584	3	1	+	NC_071994.2	122307237	122307323	122307414	122307584	HMBS	XM_009247151.4	+	3	122307323	122307414	91	2
NC_071994.2	122348017	122348425	2	1	+	NC_071994.2	122348139	122348216	122348304	122348424	HINFP	XM_002822574.5	+	2	122348216	122348304	88	6
NC_071994.2	122348017	122348425	2	1	+	NC_071994.2	122348109	122348216	122348304	122348424	HINFP	XM_009247154.3	+	2	122348216	122348304	88	4
NC_071994.2	122348017	122348425	2	1	+	NC_071994.2	122348204	122348216	122348304	122348424	HINFP	XM_054525239.2	+	2	122348216	122348304	88	1
NC_071994.2	122532343	122532913	-3	1	-	NC_071994.2	122532704	122532822	122532460	122532601	MCAM	XM_002822585.6	-	3	122532601	122532704	103	3
NC_071994.2	128085208	128085922	2	1	+	NC_071994.2	128085363	128085386	128085721	128085860	ROBO3	XM_054523645.2	+	2	128085386	128085721	335	7
NC_071994.2	128294040	128294439	1	1	+	NC_071994.2	128294140	128294233	128294360	128294438	SLC37A2	XM_054525347.2	+	1	128294233	128294360	127	3
NC_071994.2	13310272	13310848	-3	1	-	NC_071994.2	13310599	13310684	13310314	13310505	MYRF	XM_024255813.2	-	3	13310505	13310599	94	5
NC_071994.2	13310272	13310848	-3	1	-	NC_071994.2	13310599	13310687	13310314	13310505	MYRF	XM_054524249.1	-	3	13310505	13310599	94	5
NC_071994.2	133689930	133690518	-1	1	-	NC_071994.2	133690237	133690409	133689932	133690107	ADAMTS8	XM_002833636.4	-	1	133690107	133690237	130	1
NC_071994.2	13598996	13599485	-2	1	-	NC_071994.2	13599177	13599290	13598998	13599092	SAXO4	XM_024254878.3	-	2	13599092	13599177	85	3
NC_071994.2	1363800	1364292	1	1	+	NC_071994.2	1363863	1363896	1364092	1364160	BRSK2	XM_024255299.3	+	1	1363896	1364092	196	10
NC_071994.2	137208668	137209646	-2	1	-	NC_071994.2	137209320	137209462	137208909	137209049	IGSF9B	XM_024255491.3	-	2	137209049	137209320	271	5
NC_071994.2	13738491	13739121	-1	1	-	NC_071994.2	13738759	13738792	13738558	13738647	TKFC	XM_002821683.6	-	1	13738647	13738759	112	2
NC_071994.2	1377677	1378340	3	1	+	NC_071994.2	1377891	1378071	1378141	1378230	BRSK2	XM_024255299.3	+	3	1378071	1378141	70	10
NC_071994.2	14273009	14273534	3	1	+	NC_071994.2	14273251	14273324	14273442	14273504	PRPF19	XM_024255689.3	+	3	14273324	14273442	118	1
NC_071994.2	14300028	14300916	-1	1	-	NC_071994.2	14300349	14300427	14300115	14300234	ZP1	XM_002821702.4	-	1	14300234	14300349	115	2
NC_071994.2	14304083	14304527	-2	1	-	NC_071994.2	14304258	14304445	14304085	14304182	ZP1	XM_002821702.4	-	2	14304182	14304258	76	1
NC_071994.2	14304083	14304527	-2	1	-	NC_071994.2	14304258	14304392	14304085	14304182	ZP1	XM_054524294.1	-	2	14304182	14304258	76	1
NC_071994.2	1546207	1546927	2	1	+	NC_071994.2	1546208	1546407	1546585	1546927	LOC112135542	XM_054523999.1	+	2	1546407	1546585	178	1
